ID,tipo_norma,fecha_sancion
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
48163,Ley,1997-12-18
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
61920,Ley,1999-12-28
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
65015,Ley,2000-10-19
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
82954,Decreto,2003-03-05
120828,Resolución,2006-10-10
120828,Resolución,2006-10-10
120828,Resolución,2006-10-10
120828,Resolución,2006-10-10
132348,Decreto,2007-09-14
132348,Decreto,2007-09-14
134699,Resolución,2007-11-19
148397,Ley,2008-12-10
148397,Ley,2008-12-10
148397,Ley,2008-12-10
148397,Ley,2008-12-10
148397,Ley,2008-12-10
152117,Decreto,2009-04-07
152117,Decreto,2009-04-07
152117,Decreto,2009-04-07
154993,Decreto,2009-06-29
157292,Decreto,2009-08-31
169119,Decreto,2010-06-28
169119,Decreto,2010-06-28
169119,Decreto,2010-06-28
169119,Decreto,2010-06-28
178950,Resolución,2011-01-27
197405,Decreto,2012-05-15
197405,Decreto,2012-05-15
209126,Resolución,2013-02-22
255494,Resolución,2015-11-19
262862,Decreto,2016-06-30
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
316974,Ley,2018-11-15
355760,,
28185,Ley,1972-05-16
28185,Ley,1972-05-16
129082,Decreto,1988-09-01
28185,Ley,1972-05-16
18771,Ley,1932-12-30
15764,Ley,1959-10-23
28195,Ley,1960-09-15
191485,Decreto/Ley,1962-11-29
64611,Decreto/Ley,1963-07-01
88759,Ley,1967-04-25
37912,Ley,1970-01-30
64610,Ley,1970-12-23
25553,Ley,1972-04-03
28185,Ley,1972-05-16
69798,Ley,1974-01-25
25552,Ley,1974-09-05
45186,Ley,1981-03-06
27287,Ley,1984-09-20
14,Ley,1988-09-27
60,Ley,1988-12-29
70,Ley,1989-06-01
71,Ley,1989-06-01
1169,Decreto,1989-07-27
1359,Decreto,1989-08-18
28185,Ley,1972-05-16
186244,Decreto,1988-06-30
41376,Ley,1899-01-16
18771,Ley,1932-12-30
28185,Ley,1972-05-16
17699,Ley,1973-12-27
89937,Ley,1973-12-27
172715,Ley,1976-04-02
56254,Ley,1976-08-13
33482,Ley,1979-10-17
51364,Decreto,1979-10-23
16536,Ley,1981-02-05
22268,Ley,1986-11-04
60,Ley,1988-12-29
69,Ley,1989-06-01
141,Ley,1989-09-28
25553,Ley,1972-04-03
28185,Ley,1972-05-16
37924,Ley,1973-12-10
60,Ley,1988-12-29
98,Ley,1989-08-17
15,Ley,1989-09-01
1653,Decreto,1989-09-21
2894,Decreto,1990-03-04
3189,Decreto,1990-04-20
4215,Decreto,1990-07-05
28185,Ley,1972-05-16
227881,Decreto,1972-12-28
45813,Ley,1947-09-18
28195,Ley,1960-09-15
46874,Ley,1966-10-19
16078,Ley,1967-06-23
28127,Ley,1968-12-30
31924,Ley,1968-12-30
270584,Ley,1969-12-01
19875,Ley,1971-06-30
38871,Ley,1971-11-25
28185,Ley,1972-05-16
28126,Ley,1973-02-12
270749,Ley,1973-11-28
62459,Ley,1973-12-27
18795,Ley,1975-05-22
123779,Ley,1975-09-30
170799,Ley,1975-09-30
154617,Resolución,1976-11-16
16071,Ley,1977-02-14
79745,Ley,1977-02-25
51364,Decreto,1979-10-23
64612,Ley,1981-03-16
79746,Ley,1983-02-03
172962,Resolución,1983-05-18
47999,Ley,1983-09-27
28082,Ley,1984-03-23
304419,Ley,1983-12-09
16092,Ley,1986-08-07
20643,Ley,1988-06-29
195,Ley,1990-07-04
298,Ley,1990-09-29
283,Ley,1990-09-28
295,Ley,1990-09-29
819,Decreto,1991-07-11
119942,Ley,1972-08-24
120044,Ley,1971-08-13
39736,Ley,1907-09-22
28185,Ley,1972-05-16
16536,Ley,1981-02-05
28185,Ley,1972-05-16
37924,Ley,1973-12-10
28185,Ley,1972-05-16
28185,Ley,1972-05-16
28185,Ley,1972-05-16
32386,Ley,1983-11-28
28185,Ley,1972-05-16
129082,Decreto,1988-09-01
28185,Ley,1972-05-16
28185,Ley,1972-05-16
176,Ley,1990-04-26
17,Ley,1992-09-02
28185,Ley,1972-05-16
28185,Ley,1972-05-16
28185,Ley,1972-05-16
28185,Ley,1972-05-16
60,Ley,1988-12-29
28185,Ley,1972-05-16
129082,Decreto,1988-09-01
15468,Resolución,1989-10-04
10531,Decreto,1992-10-28
28185,Ley,1972-05-16
28185,Ley,1972-05-16
725,Ley,1994-05-18
22640,Resolución,1995-06-27
24541,Ley,1932-12-29
158987,Resolución,1961-10-04
28185,Ley,1972-05-16
17440,Ley,1972-08-23
16309,Ley,1973-05-18
32199,Ley,1975-09-23
28196,Ley,1977-07-23
32191,Ley,1979-06-28
19879,Ley,1980-10-31
28197,Ley,1982-12-28
32031,Ley,1983-09-19
28198,Ley,1983-11-11
23893,Ley,1985-09-30
22304,Ley,1986-09-30
60,Ley,1988-12-29
381,Ley,1991-08-21
7258,Decreto,1991-09-20
7389,Decreto,1991-10-10
7396,Decreto,1991-10-10
7516,Decreto,1991-10-29
7783,Decreto,1991-12-04
12368,Decreto,1991-12-26
464,Ley,1991-12-19
8661,Decreto,1992-04-13
8741,Decreto,1992-04-28
8784,Decreto,1992-04-30
8808,Decreto,1992-05-15
475,Ley,1992-05-20
554,Ley,1992-09-30
10619,Decreto,1992-11-16
17009,Ley,1993-04-14
639,Ley,1993-09-23
9419,Decreto,1993-12-29
10221,Decreto,1993-12-30
11660,Decreto,1994-05-06
12901,Decreto,1994-08-05
790,Ley,1994-12-23
14684,Decreto,1995-02-27
16102,Ley,1995-03-08
25621,Decreto,1995-08-14
41376,Ley,1899-01-16
18771,Ley,1932-12-30
28185,Ley,1972-05-16
51364,Decreto,1979-10-23
28198,Ley,1983-11-11
381,Ley,1991-08-21
12907,Decreto,1994-08-11
13105,Decreto,1994-08-29
28185,Ley,1972-05-16
28185,Ley,1972-05-16
15388,Decreto,1993-08-18
45165,Ley,1947-03-28
28185,Ley,1972-05-16
17699,Ley,1973-12-27
21108,Ley,1988-01-07
12368,Decreto,1991-12-26
639,Ley,1993-09-23
39523,Ley,1996-09-25
24541,Ley,1932-12-29
18771,Ley,1932-12-30
28185,Ley,1972-05-16
28196,Ley,1977-07-23
32191,Ley,1979-06-28
17694,Ley,1980-09-15
19879,Ley,1980-10-31
28197,Ley,1982-12-28
32031,Ley,1983-09-19
28198,Ley,1983-11-11
24117,Ley,1985-09-24
16090,Ley,1988-01-08
60,Ley,1988-12-29
98,Ley,1989-08-17
248,Ley,1990-09-27
277,Ley,1990-09-28
381,Ley,1991-08-21
384,Ley,1991-08-21
442,Ley,1991-11-27
12368,Decreto,1991-12-26
469,Ley,1991-12-20
472,Ley,1992-04-02
17,Ley,1992-09-02
554,Ley,1992-09-30
17009,Ley,1993-04-14
639,Ley,1993-09-23
767,Ley,1994-09-28
793,Ley,1994-12-07
802,Ley,1994-12-14
15932,Ley,1995-03-15
25031,Ley,1995-07-05
25394,Ley,1995-07-20
27971,Ley,1995-09-13
31692,Ley,1995-12-28
34209,Ley,1996-02-22
41170,Ley,1996-12-18
42163,Decreto,1997-03-07
42762,Ley,1997-03-19
42924,Ley,1997-04-02
42930,Decreto,1997-04-24
43420,Ley,1997-04-23
44910,Decreto,1997-07-31
28185,Ley,1972-05-16
37924,Ley,1973-12-10
28196,Ley,1977-07-23
32191,Ley,1979-06-28
28185,Ley,1972-05-16
16670,Decreto,1995-04-04
28185,Ley,1972-05-16
28185,Ley,1972-05-16
725,Ley,1994-05-18
54479,Resolución,1998-11-19
24541,Ley,1932-12-29
19622,Ley,1941-09-26
28185,Ley,1972-05-16
28196,Ley,1977-07-23
32191,Ley,1979-06-28
19879,Ley,1980-10-31
28197,Ley,1982-12-28
32031,Ley,1983-09-19
28198,Ley,1983-11-11
23024,Ley,1986-08-07
21108,Ley,1988-01-07
63,Ley,1988-12-29
3647,Decreto,1990-06-22
277,Ley,1990-09-28
554,Ley,1992-09-30
18973,Ley,1994-08-22
15626,Decreto,1995-03-14
16331,Ley,1995-03-08
31688,Ley,1995-12-28
32658,Decreto,1996-01-24
43279,Ley,1997-04-16
50229,Ley,1998-03-18
54254,Decreto,1998-11-06
55192,Ley,1998-12-07
56741,Decreto,1999-03-25
58541,Decreto,1999-06-30
60039,Ley,1999-08-25
60181,Ley,1999-09-01
60555,Decreto,1999-10-07
61086,Decreto,1999-11-11
61629,Resolución,1999-12-07
61898,Ley,1999-12-15
18771,Ley,1932-12-30
38822,Decreto/Ley,1958-04-30
53050,Ley,1968-06-28
45628,Ley,1969-09-12
63207,Ley,1971-07-02
28185,Ley,1972-05-16
17440,Ley,1972-08-23
63206,Decreto,1973-05-23
25552,Ley,1974-09-05
27238,Ley,1980-07-11
190,Ley,1990-06-20
365,Ley,1991-08-01
412,Ley,1991-11-13
639,Ley,1993-09-23
725,Ley,1994-05-18
14733,Ley,1995-02-08
27971,Ley,1995-09-13
31989,Ley,1995-12-28
38621,Ley,1996-07-17
41379,Ley,1996-12-19
46927,Decreto,1997-10-24
48356,Ley,1997-12-09
48890,Decreto,1998-01-26
51804,Decreto,1998-07-13
52021,Decreto,1998-07-27
63197,Decreto,2000-05-29
28185,Ley,1972-05-16
15388,Decreto,1993-08-18
28185,Ley,1972-05-16
71477,Ley,2002-01-06
28185,Ley,1972-05-16
28185,Ley,1972-05-16
15388,Decreto,1993-08-18
28185,Ley,1972-05-16
10470,Decreto,1992-10-21
725,Ley,1994-05-18
54479,Resolución,1998-11-19
28185,Ley,1972-05-16
28185,Ley,1972-05-16
71477,Ley,2002-01-06
28185,Ley,1972-05-16
16670,Decreto,1995-04-04
82954,Decreto,2003-03-05
28185,Ley,1972-05-16
129082,Decreto,1988-09-01
129438,Decreto,1988-09-29
15388,Decreto,1993-08-18
27812,Decreto,1995-09-22
28185,Ley,1972-05-16
44039,Resolución,1997-06-10
18771,Ley,1932-12-30
25551,Ley,1972-04-04
28185,Ley,1972-05-16
16536,Ley,1981-02-05
172,Ley,1990-02-07
328,Ley,1991-03-27
472,Ley,1992-04-02
25379,Ley,1995-07-20
30389,Decreto,1995-11-20
84631,Decreto,2003-04-30
28185,Ley,1972-05-16
129082,Decreto,1988-09-01
16670,Decreto,1995-04-04
82954,Decreto,2003-03-05
132348,Decreto,2007-09-14
28185,Ley,1972-05-16
152117,Decreto,2009-04-07
28185,Ley,1972-05-16
129082,Decreto,1988-09-01
15388,Decreto,1993-08-18
82954,Decreto,2003-03-05
28185,Ley,1972-05-16
129082,Decreto,1988-09-01
15388,Decreto,1993-08-18
67013,Resolución,2001-05-10
28185,Ley,1972-05-16
152117,Decreto,2009-04-07
154993,Decreto,2009-06-29
28185,Ley,1972-05-16
152117,Decreto,2009-04-07
157292,Decreto,2009-08-31
28185,Ley,1972-05-16
15388,Decreto,1993-08-18
28185,Ley,1972-05-16
16670,Decreto,1995-04-04
82954,Decreto,2003-03-05
28185,Ley,1972-05-16
71477,Ley,2002-01-06
82954,Decreto,2003-03-05
28185,Ley,1972-05-16
169119,Decreto,2010-06-28
28185,Ley,1972-05-16
49910,Resolución,1980-11-10
28185,Ley,1972-05-16
16670,Decreto,1995-04-04
82954,Decreto,2003-03-05
28185,Ley,1972-05-16
129082,Decreto,1988-09-01
15388,Decreto,1993-08-18
27812,Decreto,1995-09-22
28185,Ley,1972-05-16
56455,Resolución,1999-03-09
196894,Ley,2012-05-03
28185,Ley,1972-05-16
71477,Ley,2002-01-06
82954,Decreto,2003-03-05
28185,Ley,1972-05-16
16670,Decreto,1995-04-04
82954,Decreto,2003-03-05
28185,Ley,1972-05-16
82954,Decreto,2003-03-05
28185,Ley,1972-05-16
82954,Decreto,2003-03-05
28185,Ley,1972-05-16
22640,Resolución,1995-06-27
36657,Disposición,1996-01-08
226796,Resolución,2014-02-13
28185,Ley,1972-05-16
28185,Ley,1972-05-16
15388,Decreto,1993-08-18
122172,Resolución,2006-11-14
28185,Ley,1972-05-16
15388,Decreto,1993-08-18
134699,Resolución,2007-11-19
28185,Ley,1972-05-16
15388,Decreto,1993-08-18
28185,Ley,1972-05-16
28185,Ley,1972-05-16
248206,Decreto,2015-06-11
28185,Ley,1972-05-16
227881,Decreto,1972-12-28
49910,Resolución,1980-11-10
178950,Resolución,2011-01-27
28185,Ley,1972-05-16
51364,Decreto,1979-10-23
160514,Ley,2009-11-04
28185,Ley,1972-05-16
129082,Decreto,1988-09-01
27812,Decreto,1995-09-22
28185,Ley,1972-05-16
129082,Decreto,1988-09-01
28185,Ley,1972-05-16
129082,Decreto,1988-09-01
209126,Resolución,2013-02-22
28185,Ley,1972-05-16
255494,Resolución,2015-11-19
24541,Ley,1932-12-29
18771,Ley,1932-12-30
38542,Ley,1947-10-06
102069,Ley,1948-09-27
116526,Ley,1949-09-30
28195,Ley,1960-09-15
48851,Ley,1972-03-02
28185,Ley,1972-05-16
25392,Ley,1973-04-27
18462,Ley,1973-05-02
58603,Ley,1974-06-20
76185,Ley,1974-07-31
37292,Ley,1977-01-17
51364,Decreto,1979-10-23
19879,Ley,1980-10-31
16536,Ley,1981-02-05
19946,Ley,1983-05-05
32031,Ley,1983-09-19
16092,Ley,1986-08-07
22268,Ley,1986-11-04
277,Ley,1990-09-28
328,Ley,1991-03-27
365,Ley,1991-08-01
381,Ley,1991-08-21
389,Ley,1991-08-28
460,Ley,1991-12-19
464,Ley,1991-12-19
8476,Decreto,1992-03-12
554,Ley,1992-09-30
589,Ley,1992-12-22
638,Ley,1993-09-22
692,Ley,1993-12-23
790,Ley,1994-12-23
16331,Ley,1995-03-08
31692,Ley,1995-12-28
38621,Ley,1996-07-17
41170,Ley,1996-12-18
42701,Decreto,1997-03-26
42924,Ley,1997-04-02
48163,Ley,1997-12-18
51323,Decreto,1998-06-11
54254,Decreto,1998-11-06
55190,Ley,1998-12-07
55192,Ley,1998-12-07
55556,Ley,1998-12-07
60016,Ley,1999-08-25
60039,Ley,1999-08-25
61920,Ley,1999-12-28
65629,Ley,2000-12-12
68137,Decreto,2001-07-31
69045,Ley,2001-08-29
71552,Ley,2001-10-24
72946,Ley,2002-02-21
73707,Decreto,2002-04-19
74031,Ley,2002-04-10
75465,Decreto,2002-06-25
81258,Ley,2002-12-27
91229,Ley,2003-11-26
94385,Decreto,2004-04-20
97698,Ley,2004-08-04
102049,Ley,2004-11-24
104875,Ley,2005-03-17
112978,Ley,2005-12-22
117467,Ley,2006-06-07
119822,Decreto,2006-09-12
123956,Ley,2006-12-13
124231,Ley,2006-12-20
130522,Ley,2007-07-04
136125,Ley,2007-11-28
136187,Ley,2007-12-05
138931,Ley,2008-02-28
147502,Ley,2008-11-05
160781,Ley,2009-11-12
192132,Ley,2011-12-21
200638,Decreto,2012-08-09
204228,Ley,2012-11-01
221222,Ley,2013-10-09
235275,Ley,2014-09-17
238340,Ley,2014-10-30
259940,Ley,2016-03-31
262612,Ley,2016-06-08
263690,Decreto,2016-07-21
263691,Ley,2016-06-29
268322,Ley,2016-11-16
269309,Ley,2016-11-30
272266,Resolución,2017-03-02
287368,Resolución,2017-11-16
305179,Ley,2017-11-30
305262,Ley,2017-12-27
305347,Ley,2017-12-27
305349,Ley,2017-12-21
305361,Decreto,2017-12-29
308367,Resolución,2018-03-28
310241,Ley,2018-04-09
310721,Decreto,2018-05-24
310722,Decreto,2018-05-24
311551,Resolución,2018-06-12
311551,Resolución,2018-06-12
311551,Resolución,2018-06-12
311551,Resolución,2018-06-12
314042,Decreto,2018-09-03
28185,Ley,1972-05-16
82954,Decreto,2003-03-05
28185,Ley,1972-05-16
16536,Ley,1981-02-05
261703,Resolución,2016-05-20
28185,Ley,1972-05-16
16536,Ley,1981-02-05
261703,Resolución,2016-05-20
28185,Ley,1972-05-16
16670,Decreto,1995-04-04
82954,Decreto,2003-03-05
